#	 x	 y	 V
0.00000000000000000000	-2.00000000000000000000	5975945487.59105491638183593750
0.00000000000000000000	-1.98999999999999999112	5975332746.06278610229492187500
0.00000000000000000000	-1.97999999999999998224	5974720076.65977287292480468750
0.00000000000000000000	-1.96999999999999997335	5974107479.37738418579101562500
0.00000000000000000000	-1.95999999999999996447	5973494954.21098899841308593750
0.00000000000000000000	-1.94999999999999995559	5972882501.15593528747558593750
0.00000000000000000000	-1.93999999999999994671	5972270120.20759487152099609375
0.00000000000000000000	-1.92999999999999993783	5971657811.36132907867431640625
0.00000000000000000000	-1.91999999999999992895	5971045574.61249732971191406250
0.00000000000000000000	-1.90999999999999992006	5970433409.95646953582763671875
0.00000000000000000000	-1.89999999999999991118	5969821317.38860511779785156250
0.00000000000000000000	-1.88999999999999990230	5969209296.90426445007324218750
0.00000000000000000000	-1.87999999999999989342	5968597348.49881553649902343750
0.00000000000000000000	-1.86999999999999988454	5967985472.16761779785156250000
0.00000000000000000000	-1.85999999999999987566	5967373667.90603542327880859375
0.00000000000000000000	-1.84999999999999986677	5966761935.70944309234619140625
0.00000000000000000000	-1.83999999999999985789	5966150275.57318401336669921875
0.00000000000000000000	-1.82999999999999984901	5965538687.49264526367187500000
0.00000000000000000000	-1.81999999999999984013	5964927171.46317100524902343750
0.00000000000000000000	-1.80999999999999983125	5964315727.48013782501220703125
0.00000000000000000000	-1.79999999999999982236	5963704355.53890991210937500000
0.00000000000000000000	-1.78999999999999981348	5963093055.63484287261962890625
0.00000000000000000000	-1.77999999999999980460	5962481827.76330661773681640625
0.00000000000000000000	-1.76999999999999979572	5961870671.91967773437500000000
0.00000000000000000000	-1.75999999999999978684	5961259588.09930038452148437500
0.00000000000000000000	-1.74999999999999977796	5960648576.29755210876464843750
0.00000000000000000000	-1.73999999999999976907	5960037636.50979709625244140625
0.00000000000000000000	-1.72999999999999976019	5959426768.73139953613281250000
0.00000000000000000000	-1.71999999999999975131	5958815972.95772838592529296875
0.00000000000000000000	-1.70999999999999974243	5958205249.18413829803466796875
0.00000000000000000000	-1.69999999999999973355	5957594597.40600776672363281250
0.00000000000000000000	-1.68999999999999972466	5956984017.61870193481445312500
0.00000000000000000000	-1.67999999999999971578	5956373509.81757450103759765625
0.00000000000000000000	-1.66999999999999970690	5955763073.99800395965576171875
0.00000000000000000000	-1.65999999999999969802	5955152710.15535545349121093750
0.00000000000000000000	-1.64999999999999968914	5954542418.28499126434326171875
0.00000000000000000000	-1.63999999999999968026	5953932198.38227939605712890625
0.00000000000000000000	-1.62999999999999967137	5953322050.44259166717529296875
0.00000000000000000000	-1.61999999999999966249	5952711974.46128940582275390625
0.00000000000000000000	-1.60999999999999965361	5952101970.43373966217041015625
0.00000000000000000000	-1.59999999999999964473	5951492038.35531234741210937500
0.00000000000000000000	-1.58999999999999963585	5950882178.22137355804443359375
0.00000000000000000000	-1.57999999999999962697	5950272390.02728939056396484375
0.00000000000000000000	-1.56999999999999961808	5949662673.76842975616455078125
0.00000000000000000000	-1.55999999999999960920	5949053029.44015979766845703125
0.00000000000000000000	-1.54999999999999960032	5948443457.03785514831542968750
0.00000000000000000000	-1.53999999999999959144	5947833956.55687236785888671875
0.00000000000000000000	-1.52999999999999958256	5947224527.99258804321289062500
0.00000000000000000000	-1.51999999999999957367	5946615171.34037017822265625000
0.00000000000000000000	-1.50999999999999956479	5946005886.59558296203613281250
0.00000000000000000000	-1.49999999999999955591	5945396673.75359821319580078125
0.00000000000000000000	-1.48999999999999954703	5944787532.80978107452392578125
0.00000000000000000000	-1.47999999999999953815	5944178463.75950431823730468750
0.00000000000000000000	-1.46999999999999952927	5943569466.59813594818115234375
0.00000000000000000000	-1.45999999999999952038	5942960541.32104587554931640625
0.00000000000000000000	-1.44999999999999951150	5942351687.92359542846679687500
0.00000000000000000000	-1.43999999999999950262	5941742906.40116977691650390625
0.00000000000000000000	-1.42999999999999949374	5941134196.74912834167480468750
0.00000000000000000000	-1.41999999999999948486	5940525558.96284008026123046875
0.00000000000000000000	-1.40999999999999947597	5939916993.03767681121826171875
0.00000000000000000000	-1.39999999999999946709	5939308498.96901321411132812500
0.00000000000000000000	-1.38999999999999945821	5938700076.75221061706542968750
0.00000000000000000000	-1.37999999999999944933	5938091726.38264369964599609375
0.00000000000000000000	-1.36999999999999944045	5937483447.85568237304687500000
0.00000000000000000000	-1.35999999999999943157	5936875241.16670417785644531250
0.00000000000000000000	-1.34999999999999942268	5936267106.31106376647949218750
0.00000000000000000000	-1.33999999999999941380	5935659043.28414726257324218750
0.00000000000000000000	-1.32999999999999940492	5935051052.08131599426269531250
0.00000000000000000000	-1.31999999999999939604	5934443132.69794940948486328125
0.00000000000000000000	-1.30999999999999938716	5933835285.12941265106201171875
0.00000000000000000000	-1.29999999999999937828	5933227509.37108039855957031250
0.00000000000000000000	-1.28999999999999936939	5932619805.41831684112548828125
0.00000000000000000000	-1.27999999999999936051	5932012173.26650142669677734375
0.00000000000000000000	-1.26999999999999935163	5931404612.91100502014160156250
0.00000000000000000000	-1.25999999999999934275	5930797124.34720039367675781250
0.00000000000000000000	-1.24999999999999933387	5930189707.57045269012451171875
0.00000000000000000000	-1.23999999999999932498	5929582362.57614421844482421875
0.00000000000000000000	-1.22999999999999931610	5928975089.35963821411132812500
0.00000000000000000000	-1.21999999999999930722	5928367887.91630935668945312500
0.00000000000000000000	-1.20999999999999929834	5927760758.24153327941894531250
0.00000000000000000000	-1.19999999999999928946	5927153700.33068084716796875000
0.00000000000000000000	-1.18999999999999928058	5926546714.17913150787353515625
