10	0.1	0.1	-3	0	0	0	0	0	0	2	1	178.183	
10	0.1	0.10201	-3	0	0	0	0	0	0	2	1	178.208	
10	0.1	0.10402	-3	0	0	0	0	0	0	2	1	178.235	
10	0.1	0.10603	-3	0	0	0	0	0	0	2	1	178.262	
10	0.1	0.10804	-3	0	0	0	0	0	0	2	1	178.291	
10	0.1	0.11005	-3	0	0	0	0	0	0	2	1	178.318	
10	0.1	0.11206	-3	0	0	0	0	0	0	2	1	178.348	
10	0.1	0.11407	-3	0	0	0	0	0	0	2	1	178.377	
10	0.1	0.11608	-3	0	0	0	0	0	0	2	1	178.407	
10	0.1	0.11809	-3	0	0	0	0	0	0	2	1	178.437	
10	0.1	0.120101	-3	0	0	0	0	0	0	2	1	178.468	
10	0.1	0.122111	-3	0	0	0	0	0	0	2	1	178.5	
10	0.1	0.124121	-3	0	0	0	0	0	0	2	1	178.532	
10	0.1	0.126131	-3	0	0	0	0	0	0	2	1	178.565	
10	0.1	0.128141	-3	0	0	0	0	0	0	2	1	178.599	
10	0.1	0.130151	-3	0	0	0	0	0	0	2	1	178.632	
10	0.1	0.132161	-3	0	0	0	0	0	0	2	1	178.667	
10	0.1	0.134171	-3	0	0	0	0	0	0	2	1	178.701	
10	0.1	0.136181	-3	0	0	0	0	0	0	2	1	178.736	
10	0.1	0.138191	-3	0	0	0	0	0	0	2	1	178.773	
10	0.1	0.140201	-3	0	0	0	0	0	0	2	1	178.809	
10	0.1	0.142211	-3	0	0	0	0	0	0	2	1	178.845	
10	0.1	0.144221	-3	0	0	0	0	0	0	2	1	178.885	
10	0.1	0.146231	-3	0	0	0	0	0	0	2	1	178.921	
10	0.1	0.148241	-3	0	0	0	0	0	0	2	1	178.96	
10	0.1	0.150251	-3	0	0	0	0	0	0	2	1	179.001	
10	0.1	0.152261	-3	0	0	0	0	0	0	2	1	179.039	
10	0.1	0.154271	-3	0	0	0	0	0	0	2	1	179.079	
10	0.1	0.156281	-3	0	0	0	0	0	0	2	1	179.12	
10	0.1	0.158291	-3	0	0	0	0	0	0	2	1	179.162	
10	0.1	0.160302	-3	0	0	0	0	0	0	2	1	179.204	
10	0.1	0.162312	-3	0	0	0	0	0	0	2	1	179.246	
10	0.1	0.164322	-3	0	0	0	0	0	0	2	1	179.29	
10	0.1	0.166332	-3	0	0	0	0	0	0	2	1	179.333	
10	0.1	0.168342	-3	0	0	0	0	0	0	2	1	179.378	
10	0.1	0.170352	-3	0	0	0	0	0	0	2	1	179.422	
10	0.1	0.172362	-3	0	0	0	0	0	0	2	1	179.468	
10	0.1	0.174372	-3	0	0	0	0	0	0	2	1	179.514	
10	0.1	0.176382	-3	0	0	0	0	0	0	2	1	179.56	
10	0.1	0.178392	-3	0	0	0	0	0	0	2	1	179.607	
