65	0.01	0.1	1	161.676	45.9649	-1.47464e-05	2.38885e-05	-4.02145e-06	0	2	1	177.773	
65	0.01	0.10201	1	161.658	45.9614	-1.24959e-05	-7.13255e-06	-3.10681e-06	0	2	1	177.783	
65	0.01	0.10402	1	161.639	45.9581	1.86028e-06	6.73506e-06	-6.98427e-07	0	2	1	177.792	
65	0.01	0.10603	1	161.62	45.9551	-1.21712e-05	5.81886e-06	-1.35426e-05	0	2	1	177.802	
65	0.01	0.10804	1	161.6	45.9524	-1.10448e-05	-1.51958e-05	1.61083e-06	0	2	1	177.812	
65	0.01	0.11005	1	161.581	45.95	1.84243e-05	1.17264e-05	1.19037e-05	0	2	1	177.821	
65	0.01	0.11206	1	161.561	45.9479	-6.48207e-06	2.131e-05	9.68845e-06	0	2	1	177.832	
65	0.01	0.11407	1	161.541	45.9463	1.14349e-05	2.80053e-05	-1.85752e-05	0	2	1	177.843	
65	0.01	0.11608	1	161.521	45.945	3.83623e-06	-7.11837e-06	-9.06963e-06	0	2	1	177.853	
65	0.01	0.11809	1	161.501	45.9441	2.48096e-06	-1.73593e-06	-1.54551e-05	0	2	1	177.863	
65	0.01	0.120101	1	161.48	45.9438	-1.51032e-06	-8.6418e-06	-2.83254e-05	0	2	1	177.874	
65	0.01	0.122111	1	161.459	45.9439	9.19319e-06	6.00628e-06	-4.42958e-06	0	2	1	177.887	
65	0.01	0.124121	1	161.438	45.9445	1.08052e-05	-2.24052e-05	7.62356e-06	0	2	1	177.898	
65	0.01	0.126131	1	161.416	45.9458	-1.27826e-05	-2.31234e-05	-7.29066e-07	0	2	1	177.909	
65	0.01	0.128141	1	161.395	45.9475	6.86479e-06	-2.34843e-05	2.93893e-05	0	2	1	177.92	
65	0.01	0.130151	1	161.372	45.9501	-1.10332e-05	-2.38458e-05	-2.34824e-05	0	2	1	177.931	
65	0.01	0.132161	1	161.35	45.952	-3.29245e-05	-2.54449e-05	-4.49434e-05	0	2	1	177.944	
65	0.01	0.134171	1	161.327	45.9577	-1.3562e-05	2.12022e-06	-2.41975e-05	0	2	1	177.956	
65	0.01	0.136181	1	161.305	45.9502	2.95269e-06	-1.28287e-05	-5.77517e-06	0	2	1	177.968	
65	0.01	0.138191	1	161.282	45.9165	6.94416e-06	-6.59884e-06	-2.44242e-06	0	2	1	177.981	
65	0.01	0.140201	1	161.257	46.0215	-1.3738e-05	-8.77446e-06	3.03076e-05	0	2	1	177.994	
65	0.01	0.142211	1	161.223	46.1481	-1.1129e-05	-2.42501e-05	1.24573e-05	0	2	1	178.006	
65	0.01	0.144221	1	161.205	45.9329	1.14947e-05	7.39321e-06	-1.93406e-07	0	2	1	178.02	
