65	0.01	0.3	-2	0	0	0	0	0	
65	0.0109548	0.3	-2	0	0	0	0	0	
65	0.0119095	0.3	-2	0	0	0	0	0	
65	0.0128643	0.3	-2	0	0	0	0	0	
65	0.0138191	0.3	-2	0	0	0	0	0	
65	0.0147739	0.3	-2	0	0	0	0	0	
65	0.0157286	0.3	-2	0	0	0	0	0	
65	0.0166834	0.3	-2	0	0	0	0	0	
65	0.0176382	0.3	-2	0	0	0	0	0	
65	0.018593	0.3	-2	0	0	0	0	0	
65	0.0195477	0.3	-2	0	0	0	0	0	
65	0.0205025	0.3	-2	0	0	0	0	0	
65	0.0214573	0.3	-2	0	0	0	0	0	
65	0.0224121	0.3	-2	0	0	0	0	0	
65	0.0233668	0.3	-2	0	0	0	0	0	
65	0.0243216	0.3	-2	0	0	0	0	0	
65	0.0252764	0.3	-2	0	0	0	0	0	
65	0.0262312	0.3	-2	0	0	0	0	0	
65	0.0271859	0.3	-2	0	0	0	0	0	
65	0.0281407	0.3	-2	0	0	0	0	0	
65	0.0290955	0.3	-2	0	0	0	0	0	
65	0.0300503	0.3	-2	0	0	0	0	0	
65	0.031005	0.3	-2	0	0	0	0	0	
65	0.0319598	0.3	-2	0	0	0	0	0	
65	0.0329146	0.3	-2	0	0	0	0	0	
65	0.0338693	0.3	-2	0	0	0	0	0	
65	0.0348241	0.3	-2	0	0	0	0	0	
65	0.0357789	0.3	-2	0	0	0	0	0	
65	0.0367337	0.3	-2	0	0	0	0	0	
65	0.0376884	0.3	-2	0	0	0	0	0	
65	0.0386432	0.3	-2	0	0	0	0	0	
65	0.039598	0.3	-2	0	0	0	0	0	
65	0.0405528	0.3	-2	0	0	0	0	0	
65	0.0415075	0.3	-2	0	0	0	0	0	
65	0.0424623	0.3	-2	0	0	0	0	0	
65	0.0434171	0.3	-2	0	0	0	0	0	
65	0.0443719	0.3	-2	0	0	0	0	0	
65	0.0453266	0.3	-2	0	0	0	0	0	
65	0.0462814	0.3	-2	0	0	0	0	0	
65	0.0472362	0.3	-2	0	0	0	0	0	
65	0.048191	0.3	-2	0	0	0	0	0	
65	0.0491457	0.3	-2	0	0	0	0	0	
65	0.0501005	0.3	-2	0	0	0	0	0	
65	0.0510553	0.3	-2	0	0	0	0	0	
65	0.0520101	0.3	1	14.5302	246.181	1.54304e-05	-1.70403e-05	-308.401	
65	0.0529648	0.3	1	21.4415	244.673	-4.17695e-06	1.81395e-05	-305.122	
65	0.0539196	0.3	1	26.4734	243.202	-1.71157e-06	-1.57799e-05	-301.935	
65	0.0548744	0.3	1	30.5747	241.765	-5.42983e-06	2.26449e-05	-298.837	
65	0.0558291	0.3	1	34.088	240.362	-1.07287e-05	5.80864e-08	-295.825	
65	0.0567839	0.3	1	37.1847	238.991	-1.97159e-06	-1.7034e-05	-292.893	
65	0.0577387	0.3	1	39.9656	237.651	1.07183e-05	1.21037e-05	-290.039	
65	0.0586935	0.3	1	42.496	236.34	-3.70198e-06	1.99597e-05	-287.259	
65	0.0596482	0.3	1	44.8214	235.058	6.32168e-07	1.69909e-05	-284.55	
65	0.060603	0.3	1	46.9748	233.802	-9.98449e-06	1.19078e-05	281.909	
65	0.0615578	0.3	1	48.9815	232.573	-9.75967e-06	3.42895e-06	-279.333	
65	0.0625126	0.3	1	50.8608	231.369	2.42831e-05	4.17742e-05	-276.82	
65	0.0634673	0.3	1	52.6284	230.189	-3.4988e-06	-4.59254e-06	-274.366	
65	0.0644221	0.3	1	54.2946	229.034	-6.01791e-06	-2.35759e-06	-271.971	
65	0.0653769	0.3	1	55.8771	227.898	8.29722e-05	-5.60381e-06	-269.63	
65	0.0663317	0.3	1	57.3776	226.785	-5.02347e-06	2.92703e-05	-267.342	
65	0.0672864	0.3	1	58.806	225.693	4.94569e-06	3.89337e-06	-265.106	
65	0.0682412	0.3	1	60.1686	224.621	3.90094e-05	-1.37872e-05	-262.919	
65	0.069196	0.3	1	61.4711	-223.568	-3.01981e-05	1.96788e-05	-260.78	
65	0.0701508	0.3	1	62.7183	-222.535	2.62132e-05	1.74355e-06	-258.686	
65	0.0711055	0.3	1	63.9145	-221.519	1.02045e-05	2.71255e-05	-256.637	
65	0.0720603	0.3	1	65.0635	220.521	-1.75916e-05	1.49603e-05	-254.63	
65	0.0730151	0.3	1	66.1685	219.54	3.04798e-06	-1.53701e-05	-252.664	
65	0.0739698	0.3	1	67.2328	218.575	-7.55415e-06	4.06093e-06	-250.738	
65	0.0749246	0.3	1	68.2588	217.626	-1.68634e-05	1.56368e-05	-248.85	
65	0.0758794	0.3	1	69.2491	216.692	-1.21253e-05	3.43103e-06	-247	
65	0.0768342	0.3	1	70.2059	215.774	-1.26009e-05	1.32906e-05	-245.185	
65	0.0777889	0.3	1	71.1312	214.87	-3.89351e-06	9.66448e-06	-243.405	
65	0.0787437	0.3	1	72.0268	213.979	8.96387e-06	1.5851e-05	-241.658	
65	0.0796985	0.3	1	72.8943	213.103	5.04521e-06	-1.95086e-05	-239.944	
65	0.0806533	0.3	1	73.7354	212.239	6.18332e-07	1.01518e-05	-238.262	
65	0.081608	0.3	1	74.5515	211.389	2.39745e-06	-2.17921e-06	-236.61	
65	0.0825628	0.3	1	75.3438	210.551	4.11982e-06	1.34856e-05	234.988	
65	0.0835176	0.3	1	76.1135	209.725	-1.55555e-05	-1.37595e-05	-233.394	
65	0.0844724	0.3	1	76.8618	208.911	-1.4276e-05	1.67857e-05	-231.828	
