65	0.1	0.284848	3	121.998	189.626	-4.26777e-06	1.82909e-05	196.296	173	0	2	
65	0.1	0.287879	3	120.447	192.138	-2.20411e-05	-6.8106e-06	199.152	173	0	2	
65	0.1	0.290909	3	118.862	194.61	1.39518e-05	-9.30046e-06	201.975	173	0	2	
65	0.1	0.293939	3	117.24	197.045	-3.23601e-05	1.61471e-05	204.764	173	0	2	
65	0.1	0.29697	3	115.58	199.442	5.48112e-06	2.39681e-06	207.522	173	0	2	
65	0.1	0.3	3	113.879	201.804	1.13133e-05	-8.57461e-06	210.249	173	0	2	
65	0.1	0.30303	3	112.138	204.126	-4.57246e-06	1.88699e-05	212.945	173	0	2	
65	0.1	0.306061	3	110.345	206.423	1.71128e-05	6.68307e-06	215.614	173	0	2	
65	0.1	0.309091	3	108.505	208.681	-1.40859e-05	2.38459e-05	218.254	173	0	2	
65	0.1	0.312121	3	106.612	210.906	-1.19482e-05	-1.99161e-05	220.867	173	0	2	
65	0.1	0.315152	3	104.663	213.099	1.55914e-05	-7.83578e-06	223.453	173	0	2	
65	0.1	0.318182	3	102.652	215.258	5.0767e-05	-1.71357e-05	226.014	173	0	2	
65	0.1	0.321212	3	100.574	217.385	6.17602e-06	9.05254e-06	228.55	173	0	2	
65	0.1	0.324242	3	98.4228	219.48	6.4658e-06	-2.4471e-05	231.06	173	0	2	
65	0.1	0.327273	3	96.192	221.541	1.16778e-05	2.6638e-05	233.55	173	0	2	
65	0.1	0.330303	3	93.8731	223.57	2.86417e-05	-1.77476e-05	236.014	173	0	2	
65	0.1	0.333333	3	91.4531	225.567	5.37166e-06	2.38411e-05	238.456	173	0	2	
65	0.1	0.336364	3	88.9293	227.525	1.57648e-05	8.95255e-06	240.875	173	0	2	
65	0.1	0.339394	3	86.2781	229.449	1.42823e-06	-4.23856e-06	243.272	173	0	2	
65	0.1	0.342424	3	83.4845	231.336	-9.71875e-06	1.79697e-05	245.648	173	0	2	
65	0.1	0.345455	3	80.5258	233.184	2.66418e-05	-2.58845e-06	248.002	173	0	2	
65	0.1	0.348485	3	77.3696	234.992	2.75149e-05	2.65293e-05	250.335	173	0	2	
65	0.1	0.351515	3	73.9815	236.753	-4.11854e-06	6.13406e-06	252.647	173	0	2	
65	0.1	0.354545	3	70.3047	238.462	1.04497e-05	4.22742e-06	254.938	173	0	2	
65	0.1	0.357576	3	66.2613	240.11	2.00709e-05	4.60858e-05	257.208	173	0	2	
65	0.1	0.360606	3	61.7203	241.685	7.76936e-06	-5.49265e-06	259.456	173	0	2	
65	0.1	0.363636	3	56.4685	243.142	3.93436e-06	9.14385e-06	261.683	173	0	2	
65	0.1	0.366667	3	50.0918	244.498	-8.69004e-06	-4.33998e-05	263.885	173	0	2	
65	0.1	0.369697	3	41.4245	245.985	5.6333e-06	-1.49483e-05	266.062	173	0	2	
65	0.1	0.372727	3	22.143	247.335	-2.54859e-05	-1.27712e-05	268.188	173	0	2	
65	0.1	0.375758	-3	0	0	0	0	0	173	0	2	
65	0.1	0.378788	-3	0	0	0	0	0	173	0	2	
65	0.1	0.381818	-3	0	0	0	0	0	173	0	2	
65	0.1	0.384848	-3	0	0	0	0	0	173	0	2	
65	0.1	0.387879	-3	0	0	0	0	0	173	0	2	
65	0.1	0.390909	-3	0	0	0	0	0	173	0	2	
65	0.1	0.393939	-3	0	0	0	0	0	173	0	2	
65	0.1	0.39697	-3	0	0	0	0	0	173	0	2	
65	0.1	0.4	-3	0	0	0	0	0	173	0	2	
