65	0.1	0.1	1	161.122	46.3808	-1.07746e-05	-1.71941e-05	-2.52222e-05	0	2	1	177.698	
65	0.1	0.10303	1	161.097	46.3755	4.34211e-06	-5.72613e-06	-6.93222e-06	0	2	1	177.713	
65	0.1	0.106061	1	161.079	46.1074	-5.17188e-06	-1.50293e-05	-2.38969e-05	0	2	1	177.727	
65	0.1	0.109091	1	161.053	46.1007	1.48657e-05	-1.17616e-05	-7.01299e-06	0	2	1	177.742	
65	0.1	0.112121	1	161.026	46.0945	2.09059e-06	-1.4893e-05	-1.77921e-05	0	2	1	177.757	
65	0.1	0.115152	1	160.999	46.0887	-9.24012e-06	-5.981e-06	-1.01017e-05	0	2	1	177.773	
65	0.1	0.118182	1	160.971	46.0834	-5.23667e-06	-3.68496e-06	-6.43124e-06	0	2	1	177.789	
65	0.1	0.121212	1	160.943	46.0783	1.25812e-05	-4.56081e-06	4.67978e-06	0	2	1	177.804	
65	0.1	0.124242	1	160.914	46.0737	1.68962e-05	1.77646e-05	-5.5475e-06	0	2	1	177.823	
65	0.1	0.127273	1	160.886	46.0694	-3.34558e-06	-6.06618e-06	-3.58501e-06	0	2	1	177.839	
65	0.1	0.130303	1	160.856	46.0653	4.20613e-06	-2.41056e-05	1.53525e-05	0	2	1	177.858	
65	0.1	0.133333	1	160.827	46.0598	-7.3316e-06	-1.60255e-05	-3.24342e-07	0	2	1	177.875	
65	0.1	0.136364	1	160.797	46.0429	3.64278e-06	-3.68172e-06	-2.25215e-05	0	2	1	177.894	
65	0.1	0.139394	1	160.759	46.2695	4.22586e-06	-5.42869e-06	-1.44938e-06	0	2	1	177.913	
65	0.1	0.142424	1	160.736	45.9392	-2.09739e-05	-1.57429e-05	-5.62389e-06	0	2	1	177.932	
65	0.1	0.145455	1	160.702	46.0884	-8.80564e-06	6.67624e-06	-4.56711e-06	0	2	1	177.952	
65	0.1	0.148485	1	160.668	46.0851	-9.97172e-06	-1.5477e-05	-4.78851e-06	0	2	1	177.973	
65	0.1	0.151515	1	160.633	46.1026	-8.91196e-06	-6.83098e-06	1.17422e-06	0	2	1	177.993	
65	0.1	0.154545	1	160.598	46.1122	3.51784e-06	-9.18387e-06	3.45983e-05	0	2	1	178.015	
65	0.1	0.157576	1	160.561	46.1279	-3.0677e-06	-5.82928e-06	1.10845e-05	0	2	1	178.035	
65	0.1	0.160606	1	160.524	46.1491	2.34132e-05	-8.39368e-06	3.50459e-05	0	2	1	178.058	
65	0.1	0.163636	1	160.485	46.1767	-1.06214e-05	1.56494e-05	-2.58874e-05	0	2	1	178.079	
65	0.1	0.166667	1	160.445	46.2127	-4.11872e-06	-8.1869e-06	3.74717e-05	0	2	1	178.102	
