65	0.1	0.1	-2	0	0	0	0	0	
65	0.1	0.10303	-2	0	0	0	0	0	
65	0.1	0.106061	-2	0	0	0	0	0	
65	0.1	0.109091	-2	0	0	0	0	0	
65	0.1	0.112121	-2	0	0	0	0	0	
65	0.1	0.115152	-2	0	0	0	0	0	
65	0.1	0.118182	-2	0	0	0	0	0	
65	0.1	0.121212	-2	0	0	0	0	0	
65	0.1	0.124242	-2	0	0	0	0	0	
65	0.1	0.127273	-2	0	0	0	0	0	
65	0.1	0.130303	-2	0	0	0	0	0	
65	0.1	0.133333	-2	0	0	0	0	0	
65	0.1	0.136364	-2	0	0	0	0	0	
65	0.1	0.139394	-2	0	0	0	0	0	
65	0.1	0.142424	-2	0	0	0	0	0	
65	0.1	0.145455	-2	0	0	0	0	0	
65	0.1	0.148485	-2	0	0	0	0	0	
65	0.1	0.151515	-2	0	0	0	0	0	
65	0.1	0.154545	-2	0	0	0	0	0	
65	0.1	0.157576	-2	0	0	0	0	0	
65	0.1	0.160606	-2	0	0	0	0	0	
65	0.1	0.163636	-2	0	0	0	0	0	
65	0.1	0.166667	-2	0	0	0	0	0	
65	0.1	0.169697	-2	0	0	0	0	0	
65	0.1	0.172727	-2	0	0	0	0	0	
65	0.1	0.175758	-2	0	0	0	0	0	
65	0.1	0.178788	-2	0	0	0	0	0	
65	0.1	0.181818	-2	0	0	0	0	0	
65	0.1	0.184848	-2	0	0	0	0	0	
65	0.1	0.187879	-2	0	0	0	0	0	
65	0.1	0.190909	-2	0	0	0	0	0	
65	0.1	0.193939	-2	0	0	0	0	0	
65	0.1	0.19697	-2	0	0	0	0	0	
65	0.1	0.2	-2	0	0	0	0	0	
65	0.1	0.20303	-2	0	0	0	0	0	
65	0.1	0.206061	-2	0	0	0	0	0	
65	0.1	0.209091	-2	0	0	0	0	0	
65	0.1	0.212121	-2	0	0	0	0	0	
65	0.1	0.215152	-2	0	0	0	0	0	
65	0.1	0.218182	-2	0	0	0	0	0	
65	0.1	0.221212	-2	0	0	0	0	0	
65	0.1	0.224242	-2	0	0	0	0	0	
65	0.1	0.227273	1	124.042	-125.038	2.99671e-06	4.20161e-06	-132.89	
65	0.1	0.230303	1	122.75	-128.702	-6.83942e-06	2.90796e-05	-136.791	
65	0.1	0.233333	1	121.435	-132.294	-3.7311e-06	-5.85484e-05	-140.601	
65	0.1	0.236364	1	120.105	-135.795	3.2267e-05	-3.22009e-05	-144.322	
65	0.1	0.239394	1	118.755	139.221	-3.62556e-06	1.2915e-05	-147.963	
65	0.1	0.242424	1	117.387	-142.576	-4.1334e-06	7.01361e-06	-151.529	
65	0.1	0.245455	1	115.998	145.866	4.53392e-06	-3.93205e-06	-155.025	
65	0.1	0.248485	1	114.588	149.095	-1.86218e-05	3.7984e-06	-158.457	
65	0.1	0.251515	1	113.157	-152.266	6.80895e-06	-7.23882e-06	-161.828	
65	0.1	0.254545	1	111.702	-155.385	5.63691e-06	4.93915e-06	-165.142	
65	0.1	0.257576	1	110.225	-158.453	-3.43383e-06	2.14043e-05	-168.402	
